,smiles
882,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
883,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
884,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
885,C[C@](N)(Cc1ccc(O)cc1)C(=O)O
886,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
887,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
888,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
889,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
890,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12
891,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
892,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
893,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
894,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
895,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
896,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
897,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1
898,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
899,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12
900,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N
901,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
902,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
903,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
904,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
905,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O
906,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
907,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
908,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O
909,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
910,C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
911,C[N+](C)(C)CC(=O)[O-]
912,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
913,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
914,C[N+](C)(C)CCOC(N)=O
915,C[N+](C)(C)C[C@H](O)CC(=O)[O-]
916,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
917,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2
918,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1
919,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
920,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
921,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
922,C[N+]1(C)[C@@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12
923,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
924,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
925,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
926,C[n+]1ccccc1/C=N/O
927,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
928,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1
929,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O
930,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
931,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
932,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
933,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
934,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1
935,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
936,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
937,Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1
938,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O
939,Cc1cc(-c2ccc(N/N=C3/C(=O)c4c(N)cc(S(=O)(=O)O)cc4C=C3S(=O)(=O)O)c(C)c2)ccc1N/N=C1/C(=O)c2c(N)cc(S(=O)(=O)O)cc2C=C1S(=O)(=O)O
940,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
941,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
942,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br
943,Cc1cc(C(=O)NNCc2ccccc2)no1
944,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
945,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
946,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br
947,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
948,Cc1cc(C2CCCCC2)n(O)c(=O)c1
949,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1
950,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O
951,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1
952,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
953,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
954,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
955,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C
956,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
957,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
958,Cc1ccc(-n2[nH]c(C)c(N/N=C3\C=CC=C(c4cccc(C(=O)O)c4)C3=O)c2=O)cc1C
959,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1
960,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
961,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
962,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
963,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1
964,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
965,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
966,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
967,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
968,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
969,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
970,Cc1cccc(C)c1N(CC(=O)Nc1ccc(-c2ncon2)cc1)C(=O)C1CCS(=O)(=O)CC1
971,Cc1cccc(C)c1NC(=O)C(C)N
972,Cc1cccc(C)c1NC(=O)C1CCCCN1C
973,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O
974,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
975,Cc1cccc(C)c1OCC(C)N
976,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
977,Cc1cccc(Nc2ccccc2C(=O)O)c1C
978,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
979,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1
980,Cc1ccccc1C(OCCN(C)C)c1ccccc1
981,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
982,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1
983,Cc1cccn2c(=O)c(-c3nnn[nH]3)cnc12
984,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
985,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
986,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C
987,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O
988,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
989,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
990,Cc1cn[nH]c1
991,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
992,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1
993,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
994,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2
995,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
996,Cc1ncc(CO)c(CO)c1O
997,Cc1ncc(COP(=O)(O)O)c(CN(CCN(CC(=O)O)Cc2c(COP(=O)(O)O)cnc(C)c2O)CC(=O)O)c1O
998,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
999,Cc1ncc([N+](=O)[O-])n1CCO
1000,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
1001,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
1002,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
1003,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
1004,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1
1005,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
1006,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
1007,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
1008,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
1009,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
1010,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
1011,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
1012,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
1013,ClCC1CO1
1014,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
1015,Clc1cc(Cl)c(OCC#CI)cc1Cl
1016,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
1017,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1
1018,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
1019,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1
1020,Clc1ccc(CO/N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
1021,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
1022,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
1023,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
1024,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
1025,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
1026,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
1027,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
1028,Clc1ccc2nsnc2c1NC1=NCCN1
1029,Clc1cccc(Cl)c1NC1=NCCN1
1030,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
1031,Clc1ccccc1CN1CCc2sccc2C1
1032,Cn1c(=O)c2[nH]cnc2n(C)c1=O
1033,Cn1c(=O)c2c(ncn2C)n(C)c1=O
1034,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
1035,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21
1036,Cn1cc[nH]c1=S
1037,Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cn1
1038,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
1039,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C
1040,Cn1nnc2c(C(N)=O)ncn2c1=O
1041,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1
1042,FC(F)(F)C(Cl)Br
1043,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
1044,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
1045,FC(F)(F)C(F)(F)C(F)(F)F
1046,FC(F)=C(F)F
1047,FC(F)OC(Cl)C(F)(F)F
1048,FC(F)OC(F)(F)C(F)Cl
1049,FC(F)OC(F)C(F)(F)F
1050,FCOC(C(F)(F)F)C(F)(F)F
1051,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
1052,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
1053,II
1054,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1
1055,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2
1056,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
1057,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
1058,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
1059,N#[C][Fe-2]([C]#N)([C]#N)([C]#N)([C]#N)[N]=O
1060,N=C(N)N
1061,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N
1062,N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
1063,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
1064,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1
1065,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O
1066,NC(=O)CC[C@H](N)C(=O)O
1067,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
1068,NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1
1069,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
1070,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
1071,NC(=O)N1c2ccccc2C=Cc2ccccc21
1072,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
1073,NC(=O)NC(=O)Cc1ccccc1
1074,NC(=O)NO
1075,NC(=O)OCC(COC(N)=O)c1ccccc1
1076,NC(=O)OCC(O)COc1ccc(Cl)cc1
1077,NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
1078,NC(=O)c1cccnc1
1079,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
1080,NC(=O)c1cnccn1
1081,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
1082,NC(CO)(CO)CO
1083,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl
1084,NC(N)=NCC1COC2(CCCCC2)O1
1085,NC(N)=NCCCC(NC(=O)[C@H](N)CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1C[C@H](O)CC1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2CC1C(=O)N1C(C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21
1086,NC(N)=NCCC[C@H](N)C(=O)O
1087,NC(N)=NCCN1CCCCCCC1
1088,NC(N)=NCc1cccc([131I])c1
1089,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1
1090,NC(N)=O
1091,NC12CC3CC(CC(C3)C1)C2
1092,NC1=NC(=O)C(c2ccccc2)O1
1093,NC1=NCC2c3ccccc3Cc3ccccc3N12
1094,NCC(=O)CCC(=O)O
1095,NCC(=O)O
1096,NCC(CC(=O)O)c1ccc(Cl)cc1
1097,NCC1(CC(=O)O)CCCCC1
1098,NCCC(O)(P(=O)(O)O)P(=O)(O)O
1099,NCCCC(N)(C(=O)O)C(F)F
1100,NCCCC(O)(P(=O)(O)O)P(=O)(O)O
1101,NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
1102,NCCCCCC(=O)O
1103,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
1104,NCCCNCCSP(=O)(O)O
1105,NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O
1106,NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)N=C(N)N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O
1107,NCCNCCNCCN
1108,NCCNCCNCCNCCN
1109,NCCS
1110,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
1111,NCCc1cc[nH]n1
1112,NCCc1ccc(O)c(O)c1
1113,NCCc1cnc[nH]1
1114,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
1115,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O
1116,NC[C@H](O)c1ccc(O)c(O)c1
1117,NC[C@H]1CC[C@H](C(=O)O)CC1
1118,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
1119,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O
1120,NCc1ccc(S(N)(=O)=O)cc1
1121,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12
1122,NNC(=O)c1ccncc1
1123,NNCCc1ccccc1
1124,NNc1nncc2ccccc12
1125,NS(=O)(=O)Cc1noc2ccccc12
1126,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
1127,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
1128,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
1129,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O
1130,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O
1131,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O
1132,NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O
1133,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
1134,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1
1135,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
1136,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
1137,N[C@@H](CS)C(=O)O
1138,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
1139,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O
1140,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
1141,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
1142,N[C@@H](Cc1ccc(O)cc1)C(=O)O
1143,N[C@@H]1CC1c1ccccc1
1144,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
1145,N[C@@H]1CCCC[C@H]1N
1146,N[C@@H]1CONC1=O
1147,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12
1148,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
1149,Nc1[nH]c(=O)ncc1F
1150,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
1151,Nc1c2c(nc3ccccc13)CCCC2
1152,Nc1cc(-c2ccncc2)c[nH]c1=O
1153,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1
1154,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
1155,Nc1ccc(/N=N/c2ccccc2)c(N)n1
1156,Nc1ccc(C(=O)NCC(=O)O)cc1
1157,Nc1ccc(C(=O)O)c(O)c1
1158,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1
1159,Nc1ccc(O)c(C(=O)O)c1
1160,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
1161,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
1162,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
1163,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
1164,Nc1ccc(S(N)(=O)=O)cc1
1165,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
1166,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
1167,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
1168,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
1169,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
1170,Nc1ccncc1
